date,ticker,open,high,low,close,volume
2021-02-05,BETA,75.1235,75.2349,74.4496,75.2346,997575
2021-02-05,GAMMA,54.269,56.0137,53.8457,55.8293,1167864
2021-02-08,ALPHA,116.4754,117.3567,114.7009,114.7371,1416676
2021-02-08,BETA,75.367,75.5409,74.7306,74.7714,1042352
2021-02-08,GAMMA,56.4634,57.0213,55.2591,55.3992,1563747
2021-02-09,ALPHA,114.7558,117.7225,114.2375,117.3362,1212347
2021-02-09,BETA,74.8933,76.2622,74.6098,75.9354,1407308
2021-02-09,GAMMA,55.7429,56.162,54.618,54.7644,925209
2021-02-10,ALPHA,117.6913,118.2572,116.6145,117.5101,1215464
2021-02-10,BETA,75.4899,76.8219,75.1425,76.6981,1321748
2021-02-10,GAMMA,55.127,55.5034,54.539,54.6858,567285
2021-02-11,ALPHA,117.0953,118.3757,117.0609,117.5359,1060880
2021-02-11,BETA,76.6479,77.0248,76.2942,76.4744,785693
2021-02-11,GAMMA,54.635,55.328,54.2605,55.2634,1211246
2021-02-12,ALPHA,117.4826,117.6641,116.637,116.646,1673037
2021-02-12,BETA,76.722,77.3434,76.2144,76.9552,921612
2021-02-12,GAMMA,55.7373,56.4032,55.5036,56.0484,1498968
2021-02-15,ALPHA,117.3698,118.0123,116.1574,116.654,981448
2021-02-15,BETA,77.1683,77.2808,75.8378,76.6792,1118087
2021-02-15,GAMMA,56.3761,56.524,54.6869,55.2331,720656
2021-02-16,ALPHA,116.2999,116.537,116.2656,116.3241,1332509
2021-02-16,BETA,76.769,77.0295,74.9912,75.8482,923040
2021-02-16,GAMMA,55.4832,56.3647,54.8132,56.1263,1040863
2021-02-17,ALPHA,116.3885,116.9411,115.8902,116.7577,1067494
2021-02-17,BETA,75.7835,76.2303,75.3782,75.6861,1329037
2021-02-17,GAMMA,55.6907,56.5982,55.4281,55.4853,1884508
2021-02-18,ALPHA,116.6946,117.7559,116.249,117.7248,1346272
2021-02-18,BETA,75.7701,76.1359,74.3062,74.362,1271943
2021-02-18,GAMMA,55.3067,55.7848,55.1032,55.684,1174766
2021-02-19,ALPHA,117.6936,118.1448,115.8345,115.8621,1317081
2021-02-19,BETA,74.4496,74.7009,73.6402,74.0402,1389417
2021-02-19,GAMMA,55.3904,55.8562,55.0435,55.5406,1662089
2021-02-22,ALPHA,116.4982,116.8145,116.347,116.5577,1372208
2021-02-22,BETA,73.765,74.0644,72.6036,72.6216,789485
2021-02-22,GAMMA,55.2878,55.4863,54.8083,55.4347,1355439
2021-02-23,ALPHA,116.161,118.1938,115.8209,117.8377,1154893
2021-02-23,BETA,72.5,72.5281,71.6337,71.781,935762
2021-02-23,GAMMA,54.6832,56.5612,54.5693,55.7061,1176099
2021-02-24,ALPHA,118.1226,118.3446,117.3133,117.5205,980462
2021-02-24,BETA,71.8655,72.5286,70.6253,70.7235,1392029
2021-02-24,GAMMA,55.2665,56.3077,54.5985,55.5474,1567540
2021-02-25,ALPHA,117.484,117.6241,115.1085,115.341,970646
2021-02-25,BETA,71.1106,71.9969,70.6778,71.5141,1606687
2021-02-25,GAMMA,55.2484,56.0196,54.9597,55.3542,1466396
2021-02-26,ALPHA,115.4969,116.5708,115.0166,116.1924,1097125
2021-02-26,BETA,71.9427,72.1268,70.9084,71.6107,1337060
2021-02-26,GAMMA,55.3463,55.6215,55.0761,55.3986,1350948
2021-03-01,ALPHA,116.2886,116.2961,114.8894,115.3487,1386041
2021-03-01,BETA,71.2843,72.27,70.6458,71.9227,1181084
2021-03-01,GAMMA,55.2408,56.5161,54.4286,56.3167,1010679
2021-03-02,ALPHA,115.0601,116.2737,114.8442,115.3832,1229707
2021-03-02,BETA,72.1617,74.0884,71.6614,73.6796,1515957
2021-03-02,GAMMA,56.7525,56.7817,56.3505,56.7152,930523
2021-03-03,ALPHA,115.9074,117.1776,114.9354,115.5809,1609139
2021-03-03,BETA,73.5056,73.9409,73.0463,73.7437,793929
2021-03-03,GAMMA,56.8946,57.4798,56.3096,56.7041,1009029
2021-03-04,ALPHA,115.9679,116.3822,113.8564,114.3811,1169581
2021-03-04,BETA,73.3398,73.3976,72.5358,72.9482,852501
2021-03-04,GAMMA,56.7606,56.9447,55.0367,55.847,760237
2021-03-05,ALPHA,114.5176,116.752,114.0713,116.7264,1013250
2021-03-05,BETA,73.2113,74.3632,72.7163,74.2444,1450435
2021-03-05,GAMMA,56.2293,58.1629,55.6098,57.3843,991045
2021-03-08,ALPHA,117.3314,118.9201,116.9245,118.6959,1521604
2021-03-08,BETA,74.5955,74.7203,73.8434,73.8781,1497989
2021-03-08,GAMMA,57.3628,59.6329,57.2304,58.5216,1391658
2021-03-09,ALPHA,118.948,119.7238,118.7196,119.1281,929238
2021-03-09,BETA,74.083,75.7636,74.0227,75.741,1080548
2021-03-09,GAMMA,58.5592,60.5678,58.3329,59.4527,1411910
2021-03-10,ALPHA,119.2379,121.3015,118.9152,121.1287,1293519
2021-03-10,BETA,75.612,76.4816,75.3837,75.9396,978171
2021-03-10,GAMMA,59.5077,59.8072,59.0897,59.1322,989884
2021-03-11,ALPHA,121.2076,122.2692,120.9142,122.1737,1046602
2021-03-11,BETA,75.4655,76.1968,75.1012,76.1568,749336
2021-03-11,GAMMA,59.0358,59.5979,57.9378,58.4102,1274242
2021-03-12,ALPHA,122.5726,122.7543,121.7758,121.8353,1169681
2021-03-12,BETA,76.8272,76.8325,75.6935,76.2209,1088719
2021-03-12,GAMMA,57.9716,59.1681,56.8975,58.9512,1569171
2021-03-15,ALPHA,122.0962,123.6646,121.3478,122.5995,1131615
2021-03-15,BETA,75.7881,77.2901,75.1175,77.2127,1538587
2021-03-15,GAMMA,58.533,59.5174,58.1175,59.1219,1550468
2021-03-16,ALPHA,121.9177,124.3669,121.8554,123.4213,961800
2021-03-16,BETA,77.1885,77.2496,74.5827,75.5212,859421
2021-03-16,GAMMA,58.9815,59.4355,57.8498,58.2927,1496981
2021-03-17,ALPHA,122.5261,124.9051,121.9916,124.7886,1195526
2021-03-17,BETA,75.8111,76.7804,75.2714,76.7051,2019027
2021-03-17,GAMMA,58.5149,58.9264,57.2645,57.295,1733471
2021-03-18,ALPHA,125.115,125.5789,123.9664,125.352,1218593
2021-03-18,BETA,76.1296,76.4329,76.0433,76.258,1730250
2021-03-18,GAMMA,57.0462,57.788,56.9326,57.6039,761168
2021-03-19,ALPHA,125.8592,125.8954,124.7008,124.9307,100000
2021-03-19,BETA,76.1939,77.1652,75.9657,76.9093,1570160
2021-03-19,GAMMA,57.6367,57.6871,56.3091,57.0712,942963
2021-03-22,ALPHA,124.8999,125.8439,124.5392,125.6035,1470945
2021-03-22,BETA,76.6365,76.983,76.2886,76.9443,1468273
2021-03-22,GAMMA,57.3268,57.6845,55.6497,55.7069,1081961
2021-03-23,ALPHA,126.9088,127.5533,122.633,122.8329,1770112
2021-03-23,BETA,76.5796,77.8091,76.3699,77.7799,1037474
2021-03-23,GAMMA,55.6438,55.8982,52.8094,53.3034,942603
2021-03-24,ALPHA,122.4701,123.8101,121.5885,123.2531,1380019
2021-03-24,BETA,78.2668,79.3807,78.0426,79.0541,1603344
2021-03-24,GAMMA,53.3593,53.5472,51.4254,52.2099,979883
2021-03-25,ALPHA,123.4707,125.7245,123.3593,124.9268,1163073
2021-03-25,BETA,78.9448,79.4134,78.4539,78.9315,855741
2021-03-25,GAMMA,52.3053,53.1514,52.2661,53.0784,1210438
2021-03-26,ALPHA,123.9737,124.6204,123.6837,123.9568,1537666
2021-03-26,BETA,79.2992,79.6837,77.3939,77.989,1040446
2021-03-26,GAMMA,52.7489,53.0912,51.5943,51.7712,1207513
2021-03-29,ALPHA,124.3073,128.2035,124.077,127.7604,1524656
2021-03-29,BETA,78.3111,79.2651,77.8028,78.9613,1349742
2021-03-29,GAMMA,52.0879,52.3838,52.0772,52.3796,1080844
2021-03-30,ALPHA,127.9252,128.8089,127.2502,128.6741,1870783
2021-03-30,BETA,78.8038,79.3397,77.4211,78.0096,1347637
2021-03-30,GAMMA,52.3763,52.9057,51.7321,52.015,1606302
2021-03-31,ALPHA,128.7415,129.0272,128.4774,128.7392,542211
2021-03-31,BETA,77.8574,78.4146,76.7859,76.9381,1320968
2021-03-31,GAMMA,52.2094,52.453,51.2276,51.3571,1565571
2021-04-01,ALPHA,128.4275,130.24,128.3244,129.4899,1649227
2021-04-01,BETA,76.7949,78.2217,76.3645,78.049,783527
2021-04-01,GAMMA,51.25,51.5926,50.3583,50.595,1804601
2021-04-02,ALPHA,129.9733,130.9064,127.7908,128.3202,1128826
2021-04-02,BETA,77.8563,78.2113,75.1807,75.6356,1407436
2021-04-02,GAMMA,50.5073,51.5447,50.2647,51.0384,1404320
2021-04-05,ALPHA,128.1686,130.0842,127.8851,129.6947,1314946
2021-04-05,BETA,75.7723,75.9193,75.5233,75.8218,912371
2021-04-05,GAMMA,51.2848,51.9997,50.0568,50.2385,1006759
2021-04-06,ALPHA,130.4139,130.736,129.573,130.3781,1093764
2021-04-06,BETA,76.2813,77.1575,75.7343,75.9741,1805621
2021-04-06,GAMMA,50.1376,51.1479,49.6195,50.3474,1062643
2021-04-07,ALPHA,131.3848,132.6254,130.1384,132.1612,1249117
2021-04-07,BETA,76.3015,77.3711,75.4451,77.1781,1906223
2021-04-07,GAMMA,50.4107,50.554,49.8467,50.5046,1135235
2021-04-08,ALPHA,131.9316,132.1227,130.9003,131.2085,1629301
2021-04-08,BETA,77.1426,77.3396,75.6696,76.2438,1295594
2021-04-08,GAMMA,50.2844,50.3915,49.7569,50.2565,1495128
2021-04-09,ALPHA,131.7104,134.2372,131.2637,132.8853,450965
2021-04-09,BETA,76.7997,77.0218,75.8753,76.0946,1372203
2021-04-09,GAMMA,50.0593,50.7278,48.7335,48.8993,1599296
2021-04-12,ALPHA,132.9951,135.9297,131.9401,135.8964,794491
2021-04-12,BETA,75.5546,75.6076,74.0812,74.6397,1496299
2021-04-12,GAMMA,48.8651,48.9405,48.3896,48.8894,1426329
2021-04-13,ALPHA,135.8322,138.2827,135.2701,136.9851,1514739
2021-04-13,BETA,74.6634,75.8328,74.6572,75.5451,996169
2021-04-13,GAMMA,48.5952,49.6186,48.5104,49.2234,1377301
2021-04-14,ALPHA,137.0819,140.6995,136.4626,138.9666,1743079
2021-04-14,BETA,75.2949,75.4332,74.4037,74.5534,1474286
2021-04-14,GAMMA,49.4457,51.8516,49.1648,51.4137,1593263
2021-04-15,ALPHA,139.3478,141.8915,138.3666,141.0603,977595
2021-04-15,BETA,74.9641,76.113,74.3887,75.5679,1022123
2021-04-15,GAMMA,51.0767,51.1348,50.6334,50.8113,860025
2021-04-16,ALPHA,141.0608,141.7509,141.0484,141.5176,1343328
2021-04-16,BETA,75.7419,76.5845,75.4155,76.4491,575724
2021-04-16,GAMMA,49.9284,50.5555,49.411,49.6682,992973
2021-04-19,ALPHA,141.5213,143.2928,139.889,143.1115,1461665
2021-04-19,BETA,76.5496,77.433,75.5809,76.3989,1348347
2021-04-19,GAMMA,49.5765,49.5791,48.1381,48.1804,1146831
2021-04-20,ALPHA,142.6821,143.2268,141.3777,141.9513,1403989
2021-04-20,BETA,76.8868,77.1383,75.9179,76.6866,1382005
2021-04-20,GAMMA,48.1704,50.1526,47.9576,49.8896,1431209
2021-04-21,ALPHA,141.4388,143.6409,141.0965,143.4962,1718953
2021-04-21,BETA,76.4822,77.0613,75.6333,76.1703,1110011
2021-04-21,GAMMA,49.3717,51.3857,48.8905,50.9355,840874
2021-04-22,ALPHA,143.3807,145.4536,143.1443,144.9171,1164768
2021-04-22,BETA,76.1051,76.7371,76.0401,76.2583,1060801
2021-04-22,GAMMA,51.1124,51.3991,51.0731,51.227,1247139
2021-04-23,ALPHA,145.3239,145.8104,144.5243,145.7193,1306374
2021-04-23,BETA,76.2123,76.2673,75.8247,75.9436,1251722
2021-04-23,GAMMA,51.2506,51.6515,50.8206,51.061,1047828
2021-04-26,ALPHA,145.1685,145.8456,145.0092,145.3543,1208149
2021-04-26,BETA,75.7482,76.8758,75.4972,76.8715,1389941
2021-04-26,GAMMA,51.1119,51.9603,51.0606,51.5676,1292517
2021-04-27,ALPHA,145.2524,146.6001,145.0138,146.3105,1363697
2021-04-27,BETA,76.9217,77.8021,76.8185,77.7167,464503
2021-04-27,GAMMA,52.0959,53.5093,51.6559,52.8775,1379899
2021-04-28,ALPHA,146.5853,147.9474,146.4029,147.0177,722021
2021-04-28,BETA,77.5591,77.821,75.9119,76.304,952053
2021-04-28,GAMMA,52.846,53.4366,52.621,53.2133,1415952
2021-04-29,ALPHA,147.4104,147.4266,146.7449,146.9506,683202
2021-04-29,BETA,76.0074,76.0878,75.3395,75.6853,1182387
2021-04-29,GAMMA,53.5394,53.8923,53.4566,53.533,983515
2021-04-30,ALPHA,147.2118,147.7156,145.18,145.661,1310103
2021-04-30,BETA,75.9408,76.1523,75.3678,76.0303,1380492
2021-04-30,GAMMA,53.3489,54.184,52.9579,53.4057,1002824
2021-05-03,ALPHA,145.107,145.1523,144.4419,144.58,1318916
2021-05-03,BETA,76.0992,77.4517,75.8624,77.1412,947610
2021-05-03,GAMMA,53.9982,54.3764,52.5914,52.8936,1244362
2021-05-04,ALPHA,145.3802,146.4075,145.1494,145.7989,1481906
2021-05-04,BETA,77.1764,77.5507,74.465,75.2943,949467
2021-05-04,GAMMA,52.6529,54.0618,52.1977,53.5888,1080208
2021-05-05,ALPHA,145.8473,146.5233,143.0748,143.5036,1448472
2021-05-05,BETA,75.002,75.5263,74.2846,74.6206,580723
2021-05-05,GAMMA,53.9959,54.1317,52.7517,53.1806,841696
2021-05-06,ALPHA,143.1528,147.0887,143.094,146.5761,1534400
2021-05-06,BETA,74.5164,76.7252,74.4261,76.4107,1258686
2021-05-06,GAMMA,52.7619,54.495,51.7003,54.0928,1367013
2021-05-07,ALPHA,146.9544,147.9545,146.4168,146.8244,1137055
2021-05-07,BETA,76.5117,76.9515,74.5854,74.803,1235669
2021-05-07,GAMMA,53.8672,54.1245,52.747,53.2852,1051314
2021-05-10,ALPHA,146.4881,147.1572,145.4446,146.2893,1126705
2021-05-10,BETA,75.0192,75.8449,74.5995,75.5706,1656070
2021-05-10,GAMMA,53.2538,53.7393,53.2169,53.5161,765484
2021-05-11,ALPHA,145.9835,146.2623,142.8387,143.4362,612451
2021-05-11,BETA,75.5042,75.8108,73.4372,73.584,1219365
2021-05-11,GAMMA,53.4326,54.3473,52.9965,54.2457,912018
2021-05-12,ALPHA,142.4705,142.9969,142.2191,142.7924,1218080
2021-05-12,BETA,74.0811,74.1399,73.5037,74.1366,1605292
2021-05-12,GAMMA,53.914,53.9608,52.2233,53.2868,1077955
2021-05-13,ALPHA,142.3646,146.2555,142.3468,144.8862,1340688
2021-05-13,BETA,73.9886,74.2448,73.2682,74.143,1232014
2021-05-13,GAMMA,53.5059,54.2345,53.2676,54.1786,986276
2021-05-14,ALPHA,144.71,144.9311,142.6483,142.6658,1015351
2021-05-14,BETA,74.3547,74.9006,72.5661,72.8136,1284449
2021-05-14,GAMMA,53.5362,54.2765,53.2446,54.1681,932502
2021-05-17,ALPHA,142.5422,147.0233,142.2382,146.9027,407068
2021-05-17,BETA,73.4161,73.9586,71.3694,71.8549,1362724
2021-05-17,GAMMA,53.6377,53.8896,52.6704,52.9324,1196900
2021-05-18,ALPHA,145.3724,150.0836,144.5272,149.1929,792323
2021-05-18,BETA,72.4323,73.4907,72.377,73.3114,1629499
2021-05-18,GAMMA,52.9137,55.0618,52.3955,54.2325,1456570
2021-05-19,ALPHA,150.274,150.4853,148.9484,149.0739,969680
2021-05-19,BETA,73.4511,73.9164,71.6991,72.0995,1201457
2021-05-19,GAMMA,54.7945,54.9531,53.5977,53.6565,1520782
2021-05-20,ALPHA,148.8918,150.6723,147.6055,150.2006,1358532
2021-05-20,BETA,72.7157,73.0577,72.152,72.2758,1287604
2021-05-20,GAMMA,53.926,54.0956,52.4342,53.3994,1354433
2021-05-21,ALPHA,149.5264,151.4712,149.4294,150.7861,1054047
2021-05-21,BETA,72.0964,72.1724,70.3851,70.8307,1080394
2021-05-21,GAMMA,53.7107,54.4089,53.2188,53.7684,999183
2021-05-24,ALPHA,150.0722,151.9165,148.6763,151.3275,947286
2021-05-24,BETA,71.3592,71.5916,70.3637,70.7895,1730155
2021-05-24,GAMMA,53.9945,55.4991,53.4529,54.5498,1030334
2021-05-25,ALPHA,151.2391,151.4244,149.8785,150.6787,1028348
2021-05-25,BETA,70.6394,71.1649,70.4202,70.7689,1229198
2021-05-25,GAMMA,54.5934,55.6803,53.958,55.667,1605046
2021-05-26,ALPHA,150.2533,152.6736,150.1118,152.156,1147571
2021-05-26,BETA,70.7257,70.7984,69.7909,69.8958,698706
2021-05-26,GAMMA,55.785,56.3983,55.5578,56.0942,1475964
2021-05-27,ALPHA,152.4323,153.2328,151.4192,152.0685,1811167
2021-05-27,BETA,70.1232,70.4834,69.4432,69.69,1325568
2021-05-27,GAMMA,56.0124,56.1532,55.1788,55.2924,1407955
2021-05-28,ALPHA,151.8874,153.4088,151.8472,152.9766,524578
2021-05-28,BETA,68.9824,69.7541,68.8825,69.4354,1105540
2021-05-28,GAMMA,55.5808,56.0204,53.6093,53.7339,951431
2021-05-31,ALPHA,152.9151,153.5448,152.3938,153.3093,1133864
2021-05-31,BETA,69.2354,69.472,68.6678,69.4318,1298587
2021-05-31,GAMMA,53.835,54.2283,52.5855,52.739,962423
2021-06-01,ALPHA,153.233,155.5898,152.9869,155.2967,1081750
2021-06-01,BETA,69.4282,71.0687,69.1929,69.8849,1162694
2021-06-01,GAMMA,52.9581,53.2505,52.3249,52.7612,1221187
2021-06-02,ALPHA,155.2073,157.4343,154.7264,157.183,825660
2021-06-02,BETA,69.3273,70.3016,69.3175,69.8336,814873
2021-06-02,GAMMA,52.7384,55.4219,52.2274,55.0665,1320088
2021-06-03,ALPHA,157.3189,158.9341,156.809,158.4896,759221
2021-06-03,BETA,69.6782,69.7562,67.9002,68.5287,1396404
2021-06-03,GAMMA,55.3845,55.5091,54.3573,54.461,1409021
2021-06-04,ALPHA,157.4405,159.1246,156.6884,158.7618,1340191
2021-06-04,BETA,68.6131,69.1758,66.9114,67.2393,1364530
2021-06-04,GAMMA,54.3248,55.7361,54.0146,55.6719,1489818
2021-06-07,ALPHA,158.4792,160.1093,157.6269,160.0931,703830
2021-06-07,BETA,67.0507,67.3364,66.4027,66.7744,983961
2021-06-07,GAMMA,55.8655,56.0557,55.5588,55.7123,1583543
2021-06-08,ALPHA,160.1556,161.9635,158.9915,161.2906,1201060
2021-06-08,BETA,66.9887,67.4822,65.9778,66.8752,1328167
2021-06-08,GAMMA,56.0471,56.3377,52.1512,52.1694,1205631
2021-06-09,ALPHA,162.014,163.867,161.8147,163.3142,1752423
2021-06-09,BETA,66.9966,68.8269,66.7826,68.4746,860918
2021-06-09,GAMMA,52.1841,52.3288,49.4333,49.8577,1531968
2021-06-10,ALPHA,163.2895,163.417,160.7051,160.8289,919726
2021-06-10,BETA,68.3411,68.4016,67.492,67.8947,639633
2021-06-10,GAMMA,50.1445,50.7376,48.9834,49.1037,1371678
2021-06-11,ALPHA,161.3005,163.8988,160.7377,162.5995,1055491
2021-06-11,BETA,68.2124,68.2788,66.5265,66.8743,1710979
2021-06-11,GAMMA,48.9101,49.1296,48.6948,48.8329,1421147
2021-06-14,ALPHA,163.5736,164.6331,162.4738,164.6259,1135175
2021-06-14,BETA,66.9317,67.4223,66.5462,67.1909,865818
2021-06-14,GAMMA,49.115,49.569,48.6971,48.7861,878815
2021-06-15,ALPHA,164.9943,167.2537,163.5969,166.4387,1070604
2021-06-15,BETA,67.2225,68.2808,66.3962,67.8231,1536397
2021-06-15,GAMMA,48.9768,49.4408,48.3191,48.8241,1096387
2021-06-16,ALPHA,165.7781,165.8677,164.1102,164.8494,1718154
2021-06-16,BETA,67.779,68.4421,67.6874,68.3212,1386920
2021-06-16,GAMMA,49.0104,49.0749,46.9629,47.2748,1110441
2021-06-17,ALPHA,164.8574,165.4087,163.9678,165.312,971397
2021-06-17,BETA,67.9593,69.6584,67.6253,69.255,1685116
2021-06-17,GAMMA,47.2713,49.2661,46.7611,49.0083,922422
2021-06-18,ALPHA,165.2698,165.2896,163.873,165.1873,932408
2021-06-18,BETA,69.061,71.3325,68.7734,71.268,1083055
2021-06-18,GAMMA,48.7474,49.5946,47.9588,49.1449,1153873
2021-06-21,ALPHA,164.8301,170.3275,164.3508,169.7148,1394618
2021-06-21,BETA,71.4616,71.481,70.3134,70.4038,1528968
2021-06-21,GAMMA,49.1166,49.4406,49.0614,49.0628,1690944
2021-06-22,ALPHA,170.3427,170.96,168.5066,169.7564,1088719
2021-06-22,BETA,70.5574,70.6533,68.9237,69.3639,1107981
2021-06-22,GAMMA,48.507,48.6086,47.5166,47.8,1538807
2021-06-23,ALPHA,168.933,170.4265,168.5349,170.3467,958002
2021-06-23,BETA,69.531,70.537,69.1914,69.9853,1035886
2021-06-23,GAMMA,47.823,49.1914,47.4433,48.8209,1639940
2021-06-24,ALPHA,169.7311,169.8382,168.5318,168.8709,2024266
2021-06-24,BETA,69.4086,72.5246,69.0414,72.0828,735400
2021-06-24,GAMMA,48.86,48.9744,48.5015,48.8463,1414504
2021-06-25,ALPHA,168.1678,172.2599,168.0862,171.1029,1671596
2021-06-25,BETA,71.8778,72.3015,71.7585,72.2779,1580220
2021-06-25,GAMMA,48.7133,50.1744,48.6541,50.0181,1438421
2021-06-28,ALPHA,170.8052,173.168,169.7701,172.4082,1638522
2021-06-28,BETA,72.5381,73.6097,72.2165,73.3995,1369970
2021-06-28,GAMMA,49.7474,51.0664,49.3525,50.7129,1641795
2021-06-29,ALPHA,172.6571,173.6304,169.8506,170.4547,816418
2021-06-29,BETA,73.2271,73.7518,72.0162,72.5718,1314333
2021-06-29,GAMMA,50.7837,51.0907,49.8809,50.2061,1370082
2021-06-30,ALPHA,169.6469,170.6115,169.6377,170.0317,940661
2021-06-30,BETA,72.3971,72.4971,71.5627,71.8105,1193043
2021-07-01,ALPHA,170.8906,171.2676,170.4517,171.0077,1114843
2021-07-01,BETA,71.446,71.4696,70.1575,70.6982,1767317
2021-07-02,ALPHA,170.6118,172.1672,170.3277,170.8802,1572816
2021-07-02,BETA,70.6892,72.9389,70.5108,72.2679,665608
2021-07-05,ALPHA,169.7917,169.858,168.5716,169.3936,683271
2021-07-05,BETA,72.7232,72.8798,72.5847,72.6879,893327
2021-07-06,ALPHA,169.6236,170.2166,169.2078,169.8155,1382441
2021-07-06,BETA,72.5193,72.5878,70.4518,70.6185,1256019
2021-07-07,ALPHA,170.1607,171.1921,166.7619,166.9247,1311425
2021-07-07,BETA,70.7214,70.774,68.894,68.9127,1358151
2021-07-08,ALPHA,167.6424,168.0985,163.9303,165.1288,1086017
2021-07-08,BETA,68.6901,69.1141,68.3444,68.5675,1320830
2021-07-09,ALPHA,164.8381,167.801,163.4077,166.426,1310795
2021-07-09,BETA,68.3935,70.6547,67.6903,70.3763,1265870
2021-07-12,ALPHA,165.7643,167.1442,162.0358,162.6858,596837
2021-07-12,BETA,70.4494,71.8735,70.3081,71.7189,1318751
2021-07-13,ALPHA,162.3531,163.1481,161.0313,162.7401,1396168
2021-07-13,BETA,72.4126,72.5845,72.0745,72.5344,1121435
2021-07-14,ALPHA,163.0129,164.3697,162.51,163.5833,1476328
2021-07-14,BETA,72.3933,73.61,71.7158,73.3793,694096
2021-07-15,ALPHA,163.2365,164.2779,162.3972,162.5468,858804
2021-07-15,BETA,73.3746,74.1436,73.3412,73.6491,1088791
2021-07-16,ALPHA,162.3014,162.3475,161.8017,161.8535,1125217
2021-07-16,BETA,73.4242,73.5225,73.3336,73.4237,1217013
2021-07-19,ALPHA,162.298,165.9745,161.0878,164.8985,1233342
2021-07-19,BETA,73.1674,74.3517,72.9369,74.1255,1302445
2021-07-20,ALPHA,165.2932,167.5949,164.7434,167.0954,1488005
2021-07-20,BETA,73.8301,74.8194,73.7846,74.6579,950897
2021-07-21,ALPHA,167.4529,167.5683,166.6853,166.7716,1236143
2021-07-21,BETA,74.5339,74.9126,73.476,73.9932,1177291
2021-07-22,ALPHA,167.7078,168.1123,164.2985,165.3164,1041240
2021-07-22,BETA,73.5931,74.6045,72.8237,74.1596,1337615
2021-07-23,ALPHA,165.1422,165.7683,163.9091,164.3996,1413752
2021-07-23,BETA,74.376,74.5741,73.8271,74.1712,1782611
2021-07-26,ALPHA,164.2262,164.4983,162.9959,163.5374,1077201
2021-07-26,BETA,74.2155,74.742,73.2398,73.3444,919192
2021-07-27,ALPHA,163.1345,166.7884,161.3366,166.41,562088
2021-07-27,BETA,73.3626,73.43,72.4531,72.9476,1600658
2021-07-28,ALPHA,167.397,167.6987,163.9472,164.3086,1835897
2021-07-28,BETA,73.1215,74.1585,72.9323,73.9774,974787
2021-07-29,ALPHA,163.9879,164.2843,163.024,163.0784,1042521
2021-07-29,BETA,73.9016,74.3955,73.3702,74.0996,849702
2021-07-30,ALPHA,162.3637,163.2383,161.7675,162.9045,1151564
2021-07-30,BETA,73.8517,74.3611,71.8554,72.357,1083121
2021-08-02,ALPHA,163.1995,163.586,162.3482,162.5686,1179499
2021-08-02,BETA,72.5842,73.0735,70.0237,70.2417,769301
2021-08-03,ALPHA,162.5422,165.3487,162.4248,165.266,1084861
2021-08-03,BETA,70.3215,70.699,69.7074,69.818,1490292
2021-08-04,ALPHA,164.7647,165.3884,163.1684,163.578,1227705
2021-08-04,BETA,69.7702,70.8202,69.4122,70.2922,1026319
2021-08-05,ALPHA,162.8612,163.1942,161.7859,162.7865,1075625
2021-08-05,BETA,70.3395,70.5846,69.9989,70.0725,1180065
2021-08-06,ALPHA,162.5566,162.7959,161.478,161.6405,1076505
2021-08-06,BETA,69.885,70.4829,69.4208,70.2,1022349
2021-08-09,ALPHA,161.3786,161.7857,161.1576,161.5316,1263505
2021-08-09,BETA,70.0757,71.5773,69.831,70.6323,1051666
2021-08-10,ALPHA,161.4787,163.5896,161.1475,162.7212,1646350
2021-08-10,BETA,70.1828,71.3133,69.5856,70.9792,915226
2021-08-11,ALPHA,162.8673,163.3562,162.6324,162.6436,1445408
2021-08-11,BETA,71.1614,71.1883,70.0009,70.4336,1120929
2021-08-12,ALPHA,163.4445,163.463,160.9259,162.0548,885359
2021-08-12,BETA,70.0426,71.2283,69.3112,70.9073,1131565
2021-08-13,ALPHA,161.7894,162.5088,161.1695,161.6261,1177075
2021-08-13,BETA,71.1154,72.2675,70.9753,72.0641,1148811
2021-08-16,ALPHA,161.6118,162.127,160.2888,160.8804,1182114
2021-08-16,BETA,72.1888,73.1835,71.8988,72.6358,1358369
2021-08-17,ALPHA,160.9346,161.0261,159.9756,160.1536,1063951
2021-08-17,BETA,72.0956,72.3673,71.2783,71.8843,1202251
2021-08-18,ALPHA,159.8213,164.3704,158.8413,163.2838,1484133
2021-08-18,BETA,71.9551,72.0314,70.1156,70.4419,1126152
2021-08-19,ALPHA,163.5833,166.9475,163.2068,166.7152,998676
2021-08-19,BETA,70.5571,70.604,70.4009,70.5104,1318936
2021-08-20,ALPHA,165.9006,169.3709,164.7819,168.3175,1503864
2021-08-20,BETA,71.0699,72.0417,70.999,71.0162,972671
2021-08-23,ALPHA,168.8304,169.7283,168.6916,169.152,759408
2021-08-23,BETA,70.9315,71.7934,70.8278,71.7867,1083061
2021-08-24,ALPHA,169.4011,172.6462,169.295,171.6071,1059383
2021-08-24,BETA,72.1291,72.2836,70.8908,70.8971,1691313
2021-08-25,ALPHA,171.4214,171.8738,171.2642,171.458,853513
2021-08-25,BETA,70.8535,72.07,70.3108,71.9656,1439560
2021-08-26,ALPHA,171.7329,173.8799,171.4238,172.7959,1466287
2021-08-26,BETA,71.9977,72.2435,70.8234,71.1055,1017799
